,text
591,"Unfortunately, 139 Member States decided it was ok for a state that is currently perpetrating atrocities against the #Uyghurs and other minorities to be elected to the Human Rights Council. 
The international community must stop enabling China's atrocities. 
#HRCElections"
592,"Why do I think anti-China news abt #Uyghurs #Uighurs #Xinjiang are fake/distorted/exaggerated? Because more of their #fakenews are being exposed!
Thx 
@PandemicTruther
!"
593,"This is a crucial amendment - to help stop #UyghurGenocide 

Watch it live here https://parliamentlive.tv/Event/Index/b60cc88b-8751-4fea-b0b9-832549d46566…

Thank you Lord Alton for everything you do for #Uyghurs #China #HongKong #Tibet and human rights around the world."
594,"Genocide (Uyghur) amendment being debate right now. 

Follow here https://parliamentlive.tv/Event/Index/b60cc88b-8751-4fea-b0b9-832549d46566…

Aww shucks @EwelinaUO @Coalition4GR"
595,#China is possibly killing #uyghurs and other Turkic Muslims for organ harvesting. China's organ transplant trade alone is worth $1Billion.
596,"He's mad about those 'racist' pictures of Xi Jinping, but he doesn't seem mad about the fact that Xi puts millions of #Uyghurs in concentration camps, #Tibetans into forced labor, #Hongkongers into police state, and #Taiwaneses under threat of war."
597,"Riche, Stockholm. As an Asian person who isn’t Chinese, I’ve had my fair share of racist abuse online ever since Covid happened and now imagine this!!"
598,"Well, if you enslave millions of vulnerable people (#Uyghurs) paying them less than 100$ a month for overwork no wonder your recovery is faster than others."
599,"#China’s irony (2):

Force relocates #Uyghurs from #EastTurkistan under the name “redundant labor” to #China; but transfers Chinese to East Turkistan same amount if not more ...

#UyghurGenocide #EastTurkistan"
600,"#China’s irony (1):

Post 9.11 #China tried to portray #Uyghurs as “extremists”; and ne indications would be: if any Uyghur females *immigrant Chinese* picks can only say yes to marry 
If they say no, her family & maybe even she may become become “extremists” ..."
601,"#Uyghurs would love to have their homeland back i.e East Turkestan. They would love to live in freedom and see their family members released from #Chinese concentration camps, prisons and forced labour. They would love to receive their children back from state run orphanages "
602,"Listen, East Turkestan is the #Uyghurs  motherland, and this Uyghur brother has had his father's life, a retired Uyghur intellectual, hijacked by the Chinese Regime. There is no way we can debunk his personal testimony, what is happening to his family!"
603,"New #textilehistory video: Genghis Khan's love of gold brocade, #Uyghurs, & Islam: https://youtu.be/K8-fcoWoF2o

#Uighurs #history #Mongols

The Fabric of Civilization will be out in 4 weeks: https://vpostrel.com/the-fabric-of-civilization…"
604,"So true. """"What is happening to the #Uyghurs is reflective of dangerous ideology that will not stop with them, but will rather spread and brutalize more and more people."" #SaveUighur"
605,"""What is happening to the #Uyghurs is reflective of dangerous ideology that will not stop with them, but will rather spread and brutalize more and more people.""-@RushanAbbas speaks for @EFDBrussels on China's persecution & genocide of the Uyghurs."
606,"Further,#China namely is #Chinazi now

Why they could be irresponsible for their brutality on #Uyghurs?"
607,"Have you noticed all “looked away” of sitting turning their back on camera ppl; #China most likely find 20-30 Uyghurs,implanted some #Chinese immigrants,& put on these show ... 

Don’t forget,#Uyghurs had 22-25millions ppl when Chen Quanguo just arrived,we have connections too!"
608,Fact speaks louder than words. #Uyghurs
609,"""#China's blood money has purchased compliance.."" ""(China's) view of the future of the world is what they are doing to #Uyghurs today."" 
@rushanabbas
 speaks on Europe's complicity in the #Chinese regime's actions."
610,"""A country that has brought concentration camps and slavery as normalized institutions back into the modern age should not be hosting the 2022 Winter 
@Olympics
 and yet here we are. How much more will we allow?"" 
@RushanAbbas
#Uyghurs #VoteNoChina"
611,Hope we soon develop same vaccine which is used for #Uyghurs in Chyniiistan.
612,"""We must speak out against this unacceptable persecution."" ""(this is) of high importance for the European Union.""-
@ilhankyuchyuk
 shares on ways for Europe to help end atrocities against #Uyghurs for 
@EFDBrussels
 & 
@usembbrussels
. 
@Europarl_EN
 @EU_Commission
 @EUCouncil"
613,"If Democratics Americans and Allies continue been locked of China, then China has destory it USA.
We complete not Community with them.
#Chinavirus #wuhanlab #unrestrictedWar #UnrestrictedBioweapon 
#Unrestrictedwarfare #Uyghurs #UyghurGenocide #Uighur #UighurGenocide"
614,"Why are you on Twitter with a public profile, if you don't like publicity? Everything you are posting, sadly fills the criterion of #XinjiangPropaganda 
 I am a happy Israeli, but also  want to see #Uyghurs released from Chinese concentration camps!"
615,"""This harassment (by Chinese authorities)....leads many universities to self-censorship."" 
@VanessaFrangvi1
 speaks on the strategies used by the #Chinese regime to censor academic freedom/discussion on #Uyghurs both in China and abroad."
616,"I agree wearing mask is important.
But Trump really helped Asia Pacific.
@JoeBiden
 has ccp's blessing.  If he won,  doom to #Uyghurs #HongKong #Taiwan and then japan,  south china sea region."
617,"""#China is content to exploit our dancing, while denying us the rights to live... Are the Western countries content to do the same?""-
@RushanAbbas
 speaks at 
@EFDBrussels
 on the genocide of #Uyghurs w/
@usembbrussels
 

@ChinaAmbBelgium
 @BelgiumUyghur
 @BelgiumMFA"
618,"""What is happening to the #Uyghurs is reflective of dangerous ideology that will not stop with them, but will rather spread and brutalize more and more people.""-
@RushanAbbas
 speaks for 
@EFDBrussels
 on China's persecution & genocide of the Uyghurs."
619,"No wage cost, #Forcedlabor of #Uyghurs  is intended for the economical profit of #Chinese government."
620,"@Sky_Blue168
 To begin with, #Uyghurs can be saved by releasing them from Chinese concentration camps, prisons and from forced labour. Then return the children back to their parents!!   #UyghurGenocide"
621,Over one million Uighers in Chinese Communist concentration camps were unavailable to watch @NBA Finals.
622,"A genocide of the #Uyghurs is happening before our eyes.

If we look on, history will condemn our unforgivable cowardice and ask why those in power did not act.

Because this time no one can say that they did not know."
623,"Really? Allow the #Uyghurs then have their passports back in order to visit their family members, that live overseas!!!"
624,"This is a Chinese concentration cmp in East Turkestan. It's 3km long. 
Everyone there was detained for praying/fasting/ wearing the #Hijab etc.
It's 1 of 380 concntration camps throughout East Turkestan
#Uyghurs #UyghurLivesMatter #UyghurGenocide #UyghurHolocaust #China #Islam"
625,"How Stupid can anyone be, to ReTweet 
@ianbremmer
 s #History for-Morons~ #Troy ! Yes Troy's Located in Modern Day #Turkey ,but #Trojans were an ETHNIC #Greece TRIBE
 #Seljuq TurkicTribes arrived2 #Europe @ 11thCAD,frm t AsianSteppes
,see #Uyghurs w ZERO ConneXion 2Greek-Tribes"
626,"Turkey and Greece agreed to hold talks after weeks of tensions in a dispute over maritime rights in the Eastern Mediterranean.

Curious about the origins of the age-old rivalry? Watch #GZEROWorld @gzeromedia https://gzeromedia.com/gzero-world-with-ian-bremmer/greeces-unlikely-covid-success-story-greek-pm-kyriakos-mitsotakis…"
627,"How many people facing torture under #CCP? They are totally an evil to violate the human right. 
Please keep awareness of them.
#Save12
#Uyghurs"
628,"How Stupid can u be Antonio,2Congratulate Ian,4spreading #HistoricalFiction : #Troy s Found in What is Modern Day #Turkey ,but #Trojans were an ETHNIC #Greece TRIBE
 #Seljuq TurkicTribes arrived2 #Europe 11thC AD,frm t Asian Steppes
,see #Uyghurs w ZERO ConneXion 2Greek-Tribes"
629,"""Speak up for those who cannot speak for themselves, for the rights of all who are destitute."" Our team in London protested in front of the Chinese Embassy in advocacy of millions of #Uighurs living in terror in #China. #uighurlivesmatter #Uyghurs #UighurGenocide #HumanRights"
630,This is the good life of The Uygur people of Xinjiang. Welcome to the beautiful Xinjiang. #维吾尔人 #Uyghurs #Uyghur #UyghurLivesMatter
631,"A Japanese Youtube channel 
@Ikegami_masuda
 explains what`s happening to the #Uyghurs. 
Full video 
https://youtube.com/watch?v=YLAM89iGLLM&t=1s…
@ilhammahmut
 @swim_shu
 @takarin___7
 @yanagase_ootaku
 @sugawitter
 @Japangard
 @Uyghur_Japan
 @DAZN_JPN
 @uytimes
 @AsiyeUyghur
 @Bigthin83310115 
@UyghurCongress"
632,China has no place for moral pandering #Uyghurs #HongKong
633,Hope this reach out to those who gives every like to #Uyghurs propaganda and shut off their eyes & mouth for #Yemen.
634,this podcast does not seem to be genuinely trying to find and discuss the actual causes and context at all #Uyghurs
635,"You're going to find it hard to build trust in anything whilst the 
@BillGates
 name is still associated in the public consciousness with 
@Microsoft
, when the company is apreaing on this list of benefactors from #Uyghurs slave labour."
636,Rest 7% are #Uyghurs & #Tibetan....
637,"The #CCP have arbitrarily detained millions of #Uyghurs in #ConcentrationCamps where they are tortured, raped and killed. 

Forced slavery. 

Mosques, cemeteries & shrines destroyed.

Forced sterilisation, families separated & denied basic human rights.

#EducateMarkCuban 
@mcuban"
638,"Allah Hu Akbar 
Oh Allah we seek ur Mercy and Forgiveness 
Help #Uyghurs and destroy the #Oppressors
#UyghurLivesMatter 
#UyghurUmmah 
#UyghurGenocide"
639,The Uighurs in rural Xinjiang are well-fed under the poverty alleviation policy. #维吾尔人 #Uyghurs #Uyghur #UyghurLivesMatter
640,The hard working Uyghurs in xinjiang's rural areas are now enjoying a better life. #维吾尔人 #Uyghurs #Uyghur #UyghurLivesMatter
641,The production process of Uyghur cuisine seems to be sold in large quantities. #维吾尔人 #Uyghurs #Uyghur #UyghurLivesMatter
642,The life of uyghurs in xinjiang's rural areas is getting better and better with the help of the government. 维吾尔人 #Uyghurs #Uyghur #UyghurLiv
